대표발의자_정당,공동발의자_정당,협력지수,파일명,평균_혼합성지수(소관위원회에 따른)
정의당,정의당,0.46987971986891924,21대_소관위원회_법제사법위원회.csv,0.09310995131792466
정의당,진보당,0.10403129732205987,21대_소관위원회_법제사법위원회.csv,0.09310995131792466
진보당,국민의힘,0.0038319801913500114,21대_소관위원회_법제사법위원회.csv,0.09310995131792466
진보당,기본소득당,0.03143473067309657,21대_소관위원회_법제사법위원회.csv,0.09310995131792466
진보당,더불어민주당,0.012112895008325473,21대_소관위원회_법제사법위원회.csv,0.09310995131792466
진보당,정의당,0.06091449038731726,21대_소관위원회_법제사법위원회.csv,0.09310995131792466
국민의당,국민의당,0.08728715609439695,21대_소관위원회_국토교통위원회.csv,0.05695725062866722
국민의당,국민의힘,0.038228366476532556,21대_소관위원회_국토교통위원회.csv,0.05695725062866722
국민의당,더불어민주당,0.004572448268514716,21대_소관위원회_국토교통위원회.csv,0.05695725062866722
국민의당,시대전환,0.042257712736425826,21대_소관위원회_국토교통위원회.csv,0.05695725062866722
국민의당,정의당,0.023262105259961773,21대_소관위원회_국토교통위원회.csv,0.05695725062866722
국민의힘,국민의당,0.08738981194156518,21대_소관위원회_국토교통위원회.csv,0.05695725062866722
국민의힘,국민의힘,0.9452010540494024,21대_소관위원회_국토교통위원회.csv,0.05695725062866722
국민의힘,기본소득당,0.004283814310861039,21대_소관위원회_국토교통위원회.csv,0.05695725062866722
국민의힘,더불어민주당,0.038328070829362175,21대_소관위원회_국토교통위원회.csv,0.05695725062866722
국민의힘,시대전환,0.012443356113157354,21대_소관위원회_국토교통위원회.csv,0.05695725062866722
국민의힘,열린민주당,0.0024956131363186185,21대_소관위원회_국토교통위원회.csv,0.05695725062866722
국민의힘,정의당,0.00753482630843241,21대_소관위원회_국토교통위원회.csv,0.05695725062866722
기본소득당,더불어민주당,0.013441734445775367,21대_소관위원회_국토교통위원회.csv,0.05695725062866722
기본소득당,열린민주당,0.024914503091731197,21대_소관위원회_국토교통위원회.csv,0.05695725062866722
기본소득당,정의당,0.06154574548966636,21대_소관위원회_국토교통위원회.csv,0.05695725062866722
더불어민주당,국민의당,0.002799096970376174,21대_소관위원회_국토교통위원회.csv,0.05695725062866722
더불어민주당,국민의힘,0.0268788871243654,21대_소관위원회_국토교통위원회.csv,0.05695725062866722
더불어민주당,기본소득당,0.027990969703761744,21대_소관위원회_국토교통위원회.csv,0.05695725062866722
더불어민주당,더불어민주당,0.9622695581073157,21대_소관위원회_국토교통위원회.csv,0.05695725062866722
더불어민주당,시대전환,0.016261283926029838,21대_소관위원회_국토교통위원회.csv,0.05695725062866722
더불어민주당,열린민주당,0.09240431171633284,21대_소관위원회_국토교통위원회.csv,0.05695725062866722
더불어민주당,정의당,0.03481155295525946,21대_소관위원회_국토교통위원회.csv,0.05695725062866722
시대전환,국민의힘,0.00935065061233277,21대_소관위원회_국토교통위원회.csv,0.05695725062866722
시대전환,더불어민주당,0.011184199102018526,21대_소관위원회_국토교통위원회.csv,0.05695725062866722
시대전환,열린민주당,0.020730119630756057,21대_소관위원회_국토교통위원회.csv,0.05695725062866722
시대전환,정의당,0.06827887419989188,21대_소관위원회_국토교통위원회.csv,0.05695725062866722
열린민주당,국민의힘,0.0040368387315129406,21대_소관위원회_국토교통위원회.csv,0.05695725062866722
열린민주당,기본소득당,0.03456505649101418,21대_소관위원회_국토교통위원회.csv,0.05695725062866722
열린민주당,더불어민주당,0.027521957233827946,21대_소관위원회_국토교통위원회.csv,0.05695725062866722
열린민주당,시대전환,0.04016096644512494,21대_소관위원회_국토교통위원회.csv,0.05695725062866722
열린민주당,열린민주당,0.05369732223164878,21대_소관위원회_국토교통위원회.csv,0.05695725062866722
열린민주당,정의당,0.044215768828538185,21대_소관위원회_국토교통위원회.csv,0.05695725062866722
정의당,국민의힘,0.023900623916046044,21대_소관위원회_국토교통위원회.csv,0.05695725062866722
정의당,기본소득당,0.05847053462046861,21대_소관위원회_국토교통위원회.csv,0.05695725062866722
정의당,더불어민주당,0.060849992148992046,21대_소관위원회_국토교통위원회.csv,0.05695725062866722
정의당,시대전환,0.04529108136578383,21대_소관위원회_국토교통위원회.csv,0.05695725062866722
정의당,열린민주당,0.06434134013542597,21대_소관위원회_국토교통위원회.csv,0.05695725062866722
정의당,정의당,0.5298032943381258,21대_소관위원회_국토교통위원회.csv,0.05695725062866722
정의당,진보당,0.0716114874039433,21대_소관위원회_국토교통위원회.csv,0.05695725062866722
국민의당,국민의당,0.24119751252203586,21대_소관위원회_보건복지위원회.csv,0.07809753575736687
국민의당,국민의힘,0.1537670013922356,21대_소관위원회_보건복지위원회.csv,0.07809753575736687
국민의당,기본소득당,0.010643569165788914,21대_소관위원회_보건복지위원회.csv,0.07809753575736687
국민의당,더불어민주당,0.026151481552035564,21대_소관위원회_보건복지위원회.csv,0.07809753575736687
국민의당,시대전환,0.012199431702710886,21대_소관위원회_보건복지위원회.csv,0.07809753575736687
국민의당,열린민주당,0.0028415857176532122,21대_소관위원회_보건복지위원회.csv,0.07809753575736687
국민의당,정의당,0.0230565529474896,21대_소관위원회_보건복지위원회.csv,0.07809753575736687
국민의힘,국민의당,0.07187077464429732,21대_소관위원회_보건복지위원회.csv,0.07809753575736687
국민의힘,국민의힘,0.9325334386088235,21대_소관위원회_보건복지위원회.csv,0.07809753575736687
