노드,Betweenness,소관위원회
민병덕,0.0013549195192610487,기획재정위원회
윤재갑,0.03130831000190537,기획재정위원회
이용빈,0.007798004599175926,기획재정위원회
김의겸,0.0,기획재정위원회
김희곤,0.0013070479944993854,기획재정위원회
이종성,0.001637759400820509,기획재정위원회
박성중,0.0012453104511598967,기획재정위원회
백종헌,0.001850851251106586,기획재정위원회
이종배,0.010092947892219298,기획재정위원회
양향자,0.049180646362025675,기획재정위원회
정우택,0.0018430229198574308,기획재정위원회
박용진,0.001457660653067285,기획재정위원회
양이원영,0.001921752094380079,기획재정위원회
박주민,0.0002874149896487504,기획재정위원회
김한규,0.0,기획재정위원회
권칠승,0.0009494720857978969,기획재정위원회
윤건영,0.0004523943560700294,기획재정위원회
이탄희,0.0,기획재정위원회
소병철,0.0005792637456138513,기획재정위원회
이은주,0.0006879939975174552,기획재정위원회
박범계,0.0005478398597325562,기획재정위원회
김승원,0.006207739799185382,기획재정위원회
강훈식,0.005575417170666055,기획재정위원회
기동민,0.003444728837928075,기획재정위원회
신영대,0.010342208506048578,기획재정위원회
최인호,0.0034756415386430987,기획재정위원회
한준호,0.0014747447151532342,기획재정위원회
최영희,0.0,기획재정위원회
김영식,0.0017880755371983933,기획재정위원회
박수영,0.0007490229294055917,기획재정위원회
정경희,0.00011744081112166536,기획재정위원회
이채익,0.001981624670995894,기획재정위원회
조명희,0.005432286852490439,기획재정위원회
김승수,0.0009184320533259575,기획재정위원회
배현진,0.00046842083600298417,기획재정위원회
유의동,0.03294401420311992,기획재정위원회
하영제,0.0038417670047901802,기획재정위원회
하태경,0.003354948154534796,기획재정위원회
고민정,0.00156812905447111,기획재정위원회
류호정,0.0013081406082059383,기획재정위원회
양정숙,0.008886764114530982,기획재정위원회
황희,0.0005077926032666151,기획재정위원회
강선우,0.0028901761438925866,기획재정위원회
김종민,0.0003252704853529566,기획재정위원회
박상혁,0.005487481437352929,기획재정위원회
안규백,0.0023864764444690486,기획재정위원회
어기구,0.005379866899620222,기획재정위원회
이용선,0.0025169477571773146,기획재정위원회
전해철,0.00015534727049832167,기획재정위원회
강기윤,0.00094971591611767,기획재정위원회
최형두,0.003681772328356646,기획재정위원회
이만희,0.00021271065383985356,기획재정위원회
안병길,0.0018701760731531986,기획재정위원회
김경만,0.013728850419859542,기획재정위원회
허종식,0.0,기획재정위원회
김윤덕,0.002062468580416521,기획재정위원회
장철민,0.002580636121824171,기획재정위원회
김남국,0.0015540322157132941,기획재정위원회
허영,0.015453852004338246,기획재정위원회
홍기원,0.001947848056327798,기획재정위원회
민형배,0.0069155633318592254,기획재정위원회
김민기,0.0010023441330411758,기획재정위원회
김희국,0.0,기획재정위원회
이태규,0.0017883108682276996,기획재정위원회
조해진,0.002708378061566873,기획재정위원회
서삼석,0.004555356670648227,기획재정위원회
김상희,0.0,기획재정위원회
남인순,0.0020793323219810826,기획재정위원회
고영인,0.0019809323184589774,기획재정위원회
김철민,0.002114001801834412,기획재정위원회
송옥주,0.002493907253092998,기획재정위원회
신현영,0.001154070164662547,기획재정위원회
위성곤,0.007303466797929083,기획재정위원회
이병훈,0.011074516372783576,기획재정위원회
강민정,0.003647063732701732,기획재정위원회
김용민,0.0007779484276143421,기획재정위원회
신정훈,0.0123781406374185,기획재정위원회
윤준병,0.0056714679621463196,기획재정위원회
윤주경,0.0015212318919116238,기획재정위원회
강민국,0.0,기획재정위원회
이달곤,0.0009593914899366971,기획재정위원회
한기호,0.010870629522353424,기획재정위원회
정진석,0.0012047811947315974,기획재정위원회
조은희,0.0,기획재정위원회
박영순,0.0024659950470380075,기획재정위원회
박홍근,0.0051126807680529265,기획재정위원회
우원식,0.0023933777730151687,기획재정위원회
도종환,0.0019062315593276272,기획재정위원회
박완주,0.0009630501329130218,기획재정위원회
이소영,0.0008470937439385299,기획재정위원회
김민석,0.005583170035167846,기획재정위원회
김성환,0.0017547927028799923,기획재정위원회
김수흥,0.01591918633757851,기획재정위원회
김한정,0.0003522321239960183,기획재정위원회
박찬대,0.0003528033508826818,기획재정위원회
안호영,0.001087165659903081,기획재정위원회
윤후덕,0.0030161451588821653,기획재정위원회
이개호,0.0007290154917499902,기획재정위원회
이동주,0.0012446272325105801,기획재정위원회
이재명,2.8891856019735076e-06,기획재정위원회
인재근,0.0,기획재정위원회
임호선,0.007556535147919938,기획재정위원회
전용기,0.007304190815996076,기획재정위원회
정성호,0.013005711121165955,기획재정위원회
정춘숙,0.0008760843722136554,기획재정위원회
조정식,0.001573819377760353,기획재정위원회
주철현,0.0004176966816759076,기획재정위원회
천준호,0.00035597225744066506,기획재정위원회
최기상,0.0,기획재정위원회
한병도,0.009630198004440201,기획재정위원회
홍익표,0.002314655623991476,기획재정위원회
황운하,0.0013465899094319905,기획재정위원회
김원이,0.0029084153026868115,기획재정위원회
서정숙,0.0018673800522868535,기획재정위원회
홍영표,0.006603462232301056,기획재정위원회
임오경,0.001179666523147118,기획재정위원회
김민철,0.007893388551309617,기획재정위원회
서영교,0.020930140480144136,기획재정위원회
윤관석,0.00037262210079199744,기획재정위원회
이학영,0.003491666527701479,기획재정위원회
조경태,0.0023633901102253405,기획재정위원회
김영호,0.0,기획재정위원회
박광온,0.0019039118894690521,기획재정위원회
양기대,0.0013061369689305769,기획재정위원회
윤영찬,0.0004223881128958393,기획재정위원회
서일준,0.004309536069070909,기획재정위원회
임병헌,0.00015650496718208756,기획재정위원회
김승남,0.003369620119187805,기획재정위원회
이철규,0.012575019265673561,기획재정위원회
노웅래,0.001994703452553538,기획재정위원회
설훈,0.0,기획재정위원회
신동근,0.005625572948127683,기획재정위원회
이성만,0.004355173636744584,기획재정위원회
이해식,0.0037293780868744297,기획재정위원회
윤호중,0.0031362795811156617,기획재정위원회
이장섭,0.0019821647259599257,기획재정위원회
박재호,0.0007493522802138841,기획재정위원회
유기홍,0.0015365195090524628,기획재정위원회
이정문,0.0016551590177844445,기획재정위원회
문진석,0.0030966571859365787,기획재정위원회
안민석,0.0010427800585799903,기획재정위원회
송갑석,0.004901195444772798,기획재정위원회
홍정민,0.006285376744993795,기획재정위원회
한정애,0.0006153314095630125,기획재정위원회
정필모,0.0,기획재정위원회
권인숙,0.0013432129350176689,기획재정위원회
강득구,0.0,기획재정위원회
김영주,0.0017496104497625347,기획재정위원회
정청래,0.00030208400374163807,기획재정위원회
조응천,0.00023379389669657194,기획재정위원회
이재정,0.0,기획재정위원회
전혜숙,0.000882341429119768,기획재정위원회
서동용,0.0011862803339409513,기획재정위원회
이인영,0.00017527783650351717,기획재정위원회
김두관,0.013178214452263848,기획재정위원회
송언석,0.006692858037586452,기획재정위원회
김회재,0.006654027560080819,기획재정위원회
최강욱,0.0,기획재정위원회
신원식,0.0,기획재정위원회
최승재,0.0088435313081298,기획재정위원회
정점식,0.0023038147706132815,기획재정위원회
김병주,0.0004059344630850246,기획재정위원회
윤재옥,0.0006383696164261142,기획재정위원회
이용우,0.003246031930372916,기획재정위원회
민홍철,0.0006490561690449215,기획재정위원회
김선교,0.002460165105842499,기획재정위원회
박병석,0.0,기획재정위원회
권은희,0.0025402202436119966,기획재정위원회
김웅,0.0,기획재정위원회
허은아,0.0,기획재정위원회
정찬민,0.004735699610390729,기획재정위원회
김진표,0.0019382440756369043,기획재정위원회
추경호,0.00851631676177132,기획재정위원회
조태용,0.0,기획재정위원회
우상호,0.0,기획재정위원회
박완수,9.022264981930898e-05,기획재정위원회
이영,0.007387882171338409,기획재정위원회
이광재,0.008833763064170103,기획재정위원회
송영길,0.0004563222099564505,기획재정위원회
김태흠,0.0003012708312190743,기획재정위원회
김은혜,0.00028941773631713084,기획재정위원회
오영훈,0.0,기획재정위원회
,0.0,기획재정위원회
이낙연,0.00017011199813384418,기획재정위원회
이규민,0.0007883082642482267,기획재정위원회
곽상도,0.0,기획재정위원회
정정순,0.0004160049789222039,기획재정위원회
윤희숙,0.00016209776941775134,기획재정위원회
홍준표,0.0,기획재정위원회
장제원,8.726069978242258e-05,기획재정위원회
이상직,0.003253261249035806,기획재정위원회
김진애,8.439525018420367e-05,기획재정위원회
양경규,0.0,정무위원회
윤미향,0.0011766115431723267,정무위원회
강성희,0.00023453113042315183,정무위원회
박용진,0.006687606579457479,정무위원회
장혜영,0.0024914527482402375,정무위원회
강은미,0.0006784493907091635,정무위원회
배진교,0.006520942554086961,정무위원회
이자스민,0.0,정무위원회
심상정,0.004029583609680135,정무위원회
김주영,0.0011668778456556575,정무위원회
최승재,0.03091942213440641,정무위원회
최재형,0.0,정무위원회
김근태,0.0,정무위원회
김희곤,0.03842258026225481,정무위원회
김종민,0.011817310647434064,정무위원회
윤주경,0.035757635228510436,정무위원회
양정숙,0.06061299656471158,정무위원회
최영희,0.0002517818385592461,정무위원회
김예지,0.009369136204114671,정무위원회
강기윤,0.0021897275389501994,정무위원회
박덕흠,0.006850778250447545,정무위원회
서일준,0.0040581520285486285,정무위원회
백종헌,0.0,정무위원회
조명희,0.0023276649369632467,정무위원회
이용호,0.021385683065829917,정무위원회
이종성,0.0012865552704492834,정무위원회
김태호,0.0034042328767586146,정무위원회
이종배,0.004814138818976283,정무위원회
송석준,0.0253608281218543,정무위원회
김성원,0.00832876556748321,정무위원회
윤창현,0.005302652279344945,정무위원회
정운천,0.00037159811033488847,정무위원회
박대수,0.003853044675400694,정무위원회
홍문표,0.005407118717694232,정무위원회
성일종,0.027716813539088836,정무위원회
우신구,0.0025334563337916166,정무위원회
강대식,0.0011900841266166125,정무위원회
이양수,0.0,정무위원회
임병헌,0.0008777342176077461,정무위원회
최형두,0.0026596884733188835,정무위원회
이채익,0.007484176020754873,정무위원회
김은희,0.0,정무위원회
권명호,0.002482516366237806,정무위원회
이용,0.0010921272850563624,정무위원회
김승수,0.0021397836741290123,정무위원회
윤한홍,0.0037405114180403608,정무위원회
김도읍,0.003739681441491515,정무위원회
유경준,0.0,정무위원회
황보승희,0.001826683928731296,정무위원회
권성동,0.0012466054992692332,정무위원회
박형수,0.0,정무위원회
전주혜,0.0,정무위원회
조수진,0.0007942744658383491,정무위원회
김형동,0.0,정무위원회
이달곤,0.0004874718046944662,정무위원회
엄태영,0.0006774671882730966,정무위원회
이인선,0.0020653713520159206,정무위원회
강민국,0.007573834014570237,정무위원회
권영세,0.0,정무위원회
장동혁,0.00014455965986048556,정무위원회
김석기,0.0016492796716905517,정무위원회
김미애,0.0008726543891347936,정무위원회
지성호,0.001633829582218005,정무위원회
유상범,0.0,정무위원회
이헌승,0.0009842915993019288,정무위원회
김상훈,0.0009084239408624688,정무위원회
김학용,0.0,정무위원회
최춘식,0.0006242831400145885,정무위원회
태영호,0.0028821017766500617,정무위원회
김용판,0.002044084848275607,정무위원회
하영제,0.0004810059200497792,정무위원회
박정하,0.0007918944886375738,정무위원회
이명수,0.014757422482799177,정무위원회
박성민,0.004819394601677778,정무위원회
오기형,0.002978174164471641,정무위원회
강민정,0.0016769519746007969,정무위원회
김영배,0.0015859898257362668,정무위원회
윤건영,0.001170499306666773,정무위원회
윤영덕,0.005078920406550101,정무위원회
이동주,0.004356985483457804,정무위원회
이용우,0.02227391786929667,정무위원회
홍성국,0.022440069069656076,정무위원회
홍정민,0.0017554404945610159,정무위원회
허숙정,2.3534494437912585e-05,정무위원회
박상혁,0.0,정무위원회
민병덕,0.019459538586733226,정무위원회
송기헌,0.004675227846444647,정무위원회
권칠승,0.0014036299952470757,정무위원회
황운하,0.011918258284952058,정무위원회
정일영,0.0,정무위원회
위성곤,0.0,정무위원회
정우택,0.004402138353924693,정무위원회
조정훈,0.0,정무위원회
민형배,0.030606151677247683,정무위원회
김승원,0.001330444519048348,정무위원회
김철민,0.0038720192677330506,정무위원회
김홍걸,0.006059184472977046,정무위원회
이정문,0.029363817614742067,정무위원회
전용기,0.003711883264868144,정무위원회
조오섭,0.0017755532325324486,정무위원회
안규백,0.005140356942870892,정무위원회
박성준,0.006327248221985901,정무위원회
이상민,0.0,정무위원회
박찬대,0.0,정무위원회
진성준,0.0006887988994707052,정무위원회
설훈,0.005335436262220032,정무위원회
최인호,0.002297644292803533,정무위원회
강훈식,0.0008362308525352995,정무위원회
인재근,0.0005378025719621346,정무위원회
김한규,0.009551987448662546,정무위원회
김성주,0.009207203983072319,정무위원회
김태년,0.0,정무위원회
박재호,0.006685905409509026,정무위원회
서영석,0.00138754329461409,정무위원회
신정훈,0.007244616489508371,정무위원회
양경숙,0.0037295950046892334,정무위원회
이용빈,0.02296075456762961,정무위원회
김민석,0.0005876039818249346,정무위원회
김성환,0.002505690212833926,정무위원회
우원식,0.00380044255741687,정무위원회
류성걸,0.0013831660943453995,정무위원회
유의동,0.022639691796074467,정무위원회
윤상현,0.029822704262444,정무위원회
이주환,0.0031165024912439407,정무위원회
정희용,0.002232481011592411,정무위원회
조은희,0.0,정무위원회
황희,0.004300407467526098,정무위원회
강선우,0.000983471372919355,정무위원회
박정,0.002303865284580701,정무위원회
신영대,0.0006619756291512957,정무위원회
어기구,0.0,정무위원회
이용선,0.0007544760566152895,정무위원회
전해철,0.002756626845424446,정무위원회
임호선,0.004574550608153368,정무위원회
오영환,0.0036681171498109955,정무위원회
최혜영,0.0,정무위원회
진선미,0.0011349147010449943,정무위원회
김영진,0.0,정무위원회
장철민,0.001495295667822696,정무위원회
허영,0.006263352503132152,정무위원회
강준현,0.0,정무위원회
김영선,0.0002960360284234472,정무위원회
이원욱,0.004956017014408402,정무위원회
기동민,0.0009698533520416628,정무위원회
송갑석,0.003695436355581109,정무위원회
정춘숙,0.0,정무위원회
구자근,0.007791465280831486,정무위원회
안병길,0.0010717344075800318,정무위원회
김웅,0.0,정무위원회
한기호,0.003037726949253883,정무위원회
배준영,0.0006890962189934715,정무위원회
서범수,0.002245002395251597,정무위원회
박진,0.0002603897247727656,정무위원회
조경태,0.005239004437902013,정무위원회
강병원,0.004092753161664656,정무위원회
송재호,0.006337002648377279,정무위원회
김민철,0.000904710355544735,정무위원회
김정호,0.003946454679989913,정무위원회
전봉민,0.001054881875736887,정무위원회
김정재,0.0009007133491196641,정무위원회
윤영석,0.0019523531943086087,정무위원회
김두관,0.00641136375968644,정무위원회
류호정,0.0025757104459361454,정무위원회
이은주,0.006936687600385394,정무위원회
박주민,0.004036959382483847,정무위원회
박홍근,0.002299129978438542,정무위원회
안민석,0.0022011657225202547,정무위원회
이학영,0.00852595485373952,정무위원회
이해식,0.00029653147244397527,정무위원회
권은희,0.007440027141362066,정무위원회
고영인,0.004328457934808234,정무위원회
윤후덕,0.0,정무위원회
맹성규,0.0004002525684109015,정무위원회
전재수,0.0019490556126637412,정무위원회
정성호,0.0012728667461391913,정무위원회
주철현,0.0,정무위원회
김병기,0.0019347565995124448,정무위원회
박범계,0.0003191063327047897,정무위원회
박완주,0.0002433413583079342,정무위원회
장경태,0.002958490007600949,정무위원회
정필모,0.0004198279138217254,정무위원회
조승래,0.0,정무위원회
홍기원,0.0,정무위원회
최연숙,0.0,정무위원회
유기홍,0.0002624402335014262,정무위원회
김경만,0.00812019106618201,정무위원회
김수흥,0.0,정무위원회
김윤덕,0.0,정무위원회
김한정,0.0006162360417233117,정무위원회
도종환,0.0017003662351872772,정무위원회
문정복,0.0,정무위원회
안호영,0.0,정무위원회
용혜인,0.005280348916429516,정무위원회
윤재갑,0.009384471958044604,정무위원회
이개호,0.00745955543913795,정무위원회
이상헌,0.0035092992505365937,정무위원회
이원택,0.00031518731615109454,정무위원회
이재명,3.969606591640291e-05,정무위원회
정태호,0.001139085316146067,정무위원회
조정식,0.00035324492441874756,정무위원회
천준호,0.0,정무위원회
최기상,0.0007402321406365747,정무위원회
최종윤,0.002635749949858228,정무위원회
한병도,0.002733207627764656,정무위원회
홍익표,0.0010365206521159478,정무위원회
권인숙,0.0,정무위원회
김상희,0.0010526698572204817,정무위원회
한무경,0.000786650313580225,정무위원회
홍석준,0.0019617897094014623,정무위원회
이만희,0.00043627110467780273,정무위원회
이철규,0.0029625741908364082,정무위원회
이태규,0.004512671661102845,정무위원회
윤준병,0.0033841941346720895,정무위원회
김의겸,0.0004913409456130238,정무위원회
서영교,0.003118234063284528,정무위원회
이소영,0.00039308155143860066,정무위원회
이병훈,0.0016716129204737303,정무위원회
이성만,0.004756157502940884,정무위원회
노용호,0.0,정무위원회
김남국,0.004471878364946843,정무위원회
유정주,0.0,정무위원회
한준호,0.0020429743870496253,정무위원회
서동용,0.0009014233230204182,정무위원회
임종성,0.003570932340696729,정무위원회
김민기,0.00031418952284257776,정무위원회
김원이,0.0019297206681197097,정무위원회
노웅래,0.000898566591413859,정무위원회
임오경,0.000912188308090711,정무위원회
소병철,0.0011686906203112722,정무위원회
김승남,0.0,정무위원회
김영호,0.003554144479642553,정무위원회
김경협,0.0024423125730364498,정무위원회
문진석,0.001614325199773003,정무위원회
변재일,0.0,정무위원회
허종식,0.0,정무위원회
김영주,0.00272996254290797,정무위원회
송옥주,0.0029626127188144137,정무위원회
고용진,0.002180798787889461,정무위원회
박영순,0.0015852291782029481,정무위원회
백혜련,0.003242379394869353,정무위원회
김용민,0.0022747625237042536,정무위원회
윤호중,0.00022585564636380684,정무위원회
남인순,0.0007384506478735861,정무위원회
윤관석,0.001837873005626023,정무위원회
전혜숙,0.0,정무위원회
양금희,0.0020245092353339813,정무위원회
이인영,0.000763717617191563,정무위원회
이형석,0.0019312281460492874,정무위원회
김영식,0.003737905234451073,정무위원회
서병수,0.0044314508651519475,정무위원회
송언석,0.005123446598485466,정무위원회
안철수,4.913845441314597e-05,정무위원회
장제원,0.000329392532874113,정무위원회
정진석,0.005081991520851856,정무위원회
김회재,0.0020426900644466618,정무위원회
민홍철,0.0013637373950006984,정무위원회
소병훈,0.0017595064700199933,정무위원회
최강욱,0.0,정무위원회
양기대,0.0006823836286236833,정무위원회
조응천,0.0004232005167551756,정무위원회
김교흥,0.003646495427809909,정무위원회
서정숙,0.0,정무위원회
조해진,0.0005912049999515309,정무위원회
하태경,0.011722096005895983,정무위원회
이장섭,0.0013517479915770621,정무위원회
한정애,0.01226309764665885,정무위원회
윤영찬,0.00010269513442725483,정무위원회
신현영,0.00029210309527634345,정무위원회
고민정,0.0018170894727356024,정무위원회
윤두현,0.016335824514551418,정무위원회
정동만,0.0,정무위원회
홍영표,0.0,정무위원회
김희국,0.0,정무위원회
윤재옥,0.004865982874671519,정무위원회
강득구,0.0,정무위원회
이탄희,0.0006515362370928949,정무위원회
신동근,0.00209508309238535,정무위원회
서삼석,0.0012873986578454543,정무위원회
박성중,0.0006423500126973147,정무위원회
임이자,0.0,정무위원회
유동수,0.043919340397233955,정무위원회
양향자,0.0,정무위원회
양이원영,0.001246891223102868,정무위원회
박수영,0.00214734928750827,정무위원회
박대출,0.0006513379387253622,정무위원회
주호영,0.00043827403624730946,정무위원회
김선교,0.003616358739131753,정무위원회
신원식,0.002263085678380116,정무위원회
정경희,0.0002663172351930193,정무위원회
박광온,0.0006577292369030687,정무위원회
정찬민,0.0,정무위원회
김기현,0.0002777692851953676,정무위원회
김병주,0.0008305058652749065,정무위원회
우상호,0.0,정무위원회
정점식,0.00016420084130951316,정무위원회
허은아,0.0001241991405841379,정무위원회
이재정,0.0,정무위원회
,0.0,정무위원회
배현진,0.0,정무위원회
추경호,0.002941542166479707,정무위원회
김진표,0.0,정무위원회
송영길,0.0019293947862930173,정무위원회
박완수,0.00018395947216264934,정무위원회
이광재,0.0003915916597711931,정무위원회
김태흠,0.0031681306630145824,정무위원회
오영훈,0.00019130115709535675,정무위원회
이영,0.0006436871285846756,정무위원회
김은혜,0.0005993601113090297,정무위원회
조태용,0.0,정무위원회
정청래,0.0014887904344328,정무위원회
홍준표,0.0,정무위원회
이규민,0.0,정무위원회
곽상도,0.0,정무위원회
정정순,4.419700176394355e-05,정무위원회
윤희숙,0.0,정무위원회
이상직,0.0,정무위원회
김진애,0.0,정무위원회
이낙연,0.0,정무위원회
이원욱,0.006109346844506979,산업통상자원중소벤처기업위원회
김철민,0.001866308087791103,산업통상자원중소벤처기업위원회
김종민,0.0026493610285410465,산업통상자원중소벤처기업위원회
윤미향,0.004144525547075372,산업통상자원중소벤처기업위원회
홍성국,0.004832033580135702,산업통상자원중소벤처기업위원회
조응천,0.0,산업통상자원중소벤처기업위원회
오영환,0.00292464801121091,산업통상자원중소벤처기업위원회
양정숙,0.002692777016122163,산업통상자원중소벤처기업위원회
김영주,0.00019846070407347784,산업통상자원중소벤처기업위원회
고용진,0.0023359356971879622,산업통상자원중소벤처기업위원회
윤상현,0.000749037992546569,산업통상자원중소벤처기업위원회
박진,0.0033421870282517065,산업통상자원중소벤처기업위원회
이헌승,0.0,산업통상자원중소벤처기업위원회
김용판,0.0029806004806125375,산업통상자원중소벤처기업위원회
김예지,0.005314157319589566,산업통상자원중소벤처기업위원회
태영호,0.0022199099014577604,산업통상자원중소벤처기업위원회
김희곤,0.0,산업통상자원중소벤처기업위원회
하영제,0.004326611738702274,산업통상자원중소벤처기업위원회
정경희,0.0,산업통상자원중소벤처기업위원회
최승재,0.04953530801358307,산업통상자원중소벤처기업위원회
정운천,0.005215689192316781,산업통상자원중소벤처기업위원회
이주환,0.004346419048803943,산업통상자원중소벤처기업위원회
김학용,0.0,산업통상자원중소벤처기업위원회
김성원,0.007011650687276499,산업통상자원중소벤처기업위원회
이종배,0.024519719752278374,산업통상자원중소벤처기업위원회
구자근,0.01839332688929083,산업통상자원중소벤처기업위원회
최춘식,0.0019286948724576,산업통상자원중소벤처기업위원회
송갑석,0.010370412120661395,산업통상자원중소벤처기업위원회
조오섭,0.0,산업통상자원중소벤처기업위원회
민형배,0.008076488130287636,산업통상자원중소벤처기업위원회
이병훈,0.004051003069867829,산업통상자원중소벤처기업위원회
이용빈,0.011485879027616929,산업통상자원중소벤처기업위원회
윤영덕,0.0,산업통상자원중소벤처기업위원회
이성만,0.013378624699792474,산업통상자원중소벤처기업위원회
이개호,0.0014425280923273957,산업통상자원중소벤처기업위원회
강훈식,0.0058933847556733076,산업통상자원중소벤처기업위원회
윤후덕,0.0,산업통상자원중소벤처기업위원회
김도읍,0.002108801550841691,산업통상자원중소벤처기업위원회
유경준,0.0018595729396293404,산업통상자원중소벤처기업위원회
권명호,0.007076963944280994,산업통상자원중소벤처기업위원회
김석기,0.0009910173911514737,산업통상자원중소벤처기업위원회
윤한홍,0.002066264958493253,산업통상자원중소벤처기업위원회
김미애,0.0003225965009724723,산업통상자원중소벤처기업위원회
권성동,0.0,산업통상자원중소벤처기업위원회
지성호,0.0,산업통상자원중소벤처기업위원회
장동혁,0.003457217456399148,산업통상자원중소벤처기업위원회
박형수,0.0,산업통상자원중소벤처기업위원회
최혜영,0.003298617263616579,산업통상자원중소벤처기업위원회
강민정,0.0,산업통상자원중소벤처기업위원회
권인숙,0.0007248167634654513,산업통상자원중소벤처기업위원회
권칠승,0.003036178539881472,산업통상자원중소벤처기업위원회
김상희,0.0,산업통상자원중소벤처기업위원회
유정주,0.0,산업통상자원중소벤처기업위원회
이탄희,0.0,산업통상자원중소벤처기업위원회
전용기,0.009374636032432413,산업통상자원중소벤처기업위원회
정춘숙,0.0,산업통상자원중소벤처기업위원회
홍기원,0.0007612855058366776,산업통상자원중소벤처기업위원회
최형두,0.016079443267749988,산업통상자원중소벤처기업위원회
강기윤,0.0015515341205439253,산업통상자원중소벤처기업위원회
어기구,0.008521225758123535,산업통상자원중소벤처기업위원회
최인호,0.0067412989259377845,산업통상자원중소벤처기업위원회
황보승희,0.0027401749279224595,산업통상자원중소벤처기업위원회
위성곤,0.0064104960999659755,산업통상자원중소벤처기업위원회
류성걸,0.0004971710206587803,산업통상자원중소벤처기업위원회
박대수,0.0010504535119982737,산업통상자원중소벤처기업위원회
양금희,0.009127542961751223,산업통상자원중소벤처기업위원회
이인선,0.003188646868238676,산업통상자원중소벤처기업위원회
이종성,0.0009206069637543207,산업통상자원중소벤처기업위원회
최영희,0.0,산업통상자원중소벤처기업위원회
노용호,0.0024733702523025867,산업통상자원중소벤처기업위원회
엄태영,0.004519020150509749,산업통상자원중소벤처기업위원회
강대식,0.0,산업통상자원중소벤처기업위원회
한무경,0.022435236192381088,산업통상자원중소벤처기업위원회
박정,0.006322868033173805,산업통상자원중소벤처기업위원회
허숙정,0.0,산업통상자원중소벤처기업위원회
허영,0.015188770863507511,산업통상자원중소벤처기업위원회
이학영,0.002587285861801601,산업통상자원중소벤처기업위원회
서동용,0.0007902450445171563,산업통상자원중소벤처기업위원회
고영인,0.0,산업통상자원중소벤처기업위원회
성일종,0.002100255754683887,산업통상자원중소벤처기업위원회
송석준,0.004865375632758853,산업통상자원중소벤처기업위원회
안철수,0.0009374528562577567,산업통상자원중소벤처기업위원회
양향자,0.06014581227436357,산업통상자원중소벤처기업위원회
정우택,0.0016696948971366558,산업통상자원중소벤처기업위원회
홍문표,0.014860980301595293,산업통상자원중소벤처기업위원회
김회재,0.008441564552237144,산업통상자원중소벤처기업위원회
김경만,0.027999264622116563,산업통상자원중소벤처기업위원회
김승남,0.001449031513870268,산업통상자원중소벤처기업위원회
박영순,0.008075105359400139,산업통상자원중소벤처기업위원회
소병철,0.0006502585414614102,산업통상자원중소벤처기업위원회
신정훈,0.027566738460046435,산업통상자원중소벤처기업위원회
이동주,0.016632087997907156,산업통상자원중소벤처기업위원회
이상헌,0.0011783358296217497,산업통상자원중소벤처기업위원회
김형동,0.001231370232160201,산업통상자원중소벤처기업위원회
서범수,0.0023074155335445763,산업통상자원중소벤처기업위원회
임병헌,0.0006449562590224098,산업통상자원중소벤처기업위원회
임이자,0.0,산업통상자원중소벤처기업위원회
김승수,0.0030256214424735834,산업통상자원중소벤처기업위원회
배준영,0.005866778804483139,산업통상자원중소벤처기업위원회
이재정,0.0009883077138487552,산업통상자원중소벤처기업위원회
김영진,0.0003457328979684295,산업통상자원중소벤처기업위원회
도종환,0.0002711342564572197,산업통상자원중소벤처기업위원회
문정복,0.0,산업통상자원중소벤처기업위원회
민병덕,0.009505671306191567,산업통상자원중소벤처기업위원회
소병훈,0.0004501610891205161,산업통상자원중소벤처기업위원회
인재근,0.0,산업통상자원중소벤처기업위원회
권영세,0.00020038113458760966,산업통상자원중소벤처기업위원회
김영식,0.004853734162685986,산업통상자원중소벤처기업위원회
윤창현,0.002283044615068133,산업통상자원중소벤처기업위원회
이만희,0.00032102360696137063,산업통상자원중소벤처기업위원회
이명수,0.0032207796890340672,산업통상자원중소벤처기업위원회
권은희,0.0,산업통상자원중소벤처기업위원회
조명희,0.01266815658302489,산업통상자원중소벤처기업위원회
안병길,0.0017672544293692246,산업통상자원중소벤처기업위원회
이태규,0.00027852863453025327,산업통상자원중소벤처기업위원회
김성환,0.01199355088732937,산업통상자원중소벤처기업위원회
김교흥,0.0,산업통상자원중소벤처기업위원회
김성주,0.0,산업통상자원중소벤처기업위원회
김정호,0.019670021322453345,산업통상자원중소벤처기업위원회
안호영,0.0008919127114814359,산업통상자원중소벤처기업위원회
윤준병,0.004194802006007511,산업통상자원중소벤처기업위원회
이소영,0.002685626400900313,산업통상자원중소벤처기업위원회
이용선,0.005477778902586523,산업통상자원중소벤처기업위원회
이해식,0.0,산업통상자원중소벤처기업위원회
박수영,0.0064366573135393864,산업통상자원중소벤처기업위원회
박광온,0.0004165159852351007,산업통상자원중소벤처기업위원회
송옥주,0.0005937892373021654,산업통상자원중소벤처기업위원회
윤영찬,0.0,산업통상자원중소벤처기업위원회
전해철,0.003101185606832925,산업통상자원중소벤처기업위원회
한정애,0.0003254895150443538,산업통상자원중소벤처기업위원회
홍정민,0.02319308113600094,산업통상자원중소벤처기업위원회
황희,0.00024328302821428975,산업통상자원중소벤처기업위원회
김정재,0.0027559958677140423,산업통상자원중소벤처기업위원회
이양수,0.0,산업통상자원중소벤처기업위원회
이정문,0.0,산업통상자원중소벤처기업위원회
